"response_id","timestamp","term","probability","order","age_band","english_background","education_level","country_of_residence"
1466,"2026-01-05T19:01:30.146456","Might Happen",50,8,"","","",""
1466,"2026-01-05T19:01:30.146456","Probable",89,10,"","","",""
1466,"2026-01-05T19:01:30.146456","Realistic Possibility",68,7,"","","",""
1466,"2026-01-05T19:01:30.146456","Remote Chance",33,18,"","","",""
1466,"2026-01-05T19:01:30.146456","Unlikely",20,3,"","","",""
1466,"2026-01-05T19:01:30.146456","Very Good Chance",78,17,"","","",""
1466,"2026-01-05T19:01:30.146456","Will Happen",100,6,"","","",""
1467,"2026-01-05T19:01:47.990541","About Even",50,8,"","","",""
1467,"2026-01-05T19:01:47.990541","Almost Certain",95,2,"","","",""
1467,"2026-01-05T19:01:47.990541","Almost No Chance",1,3,"","","",""
1467,"2026-01-05T19:01:47.990541","Better than Even",55,6,"","","",""
1467,"2026-01-05T19:01:47.990541","Chances are Slight",10,5,"","","",""
1467,"2026-01-05T19:01:47.990541","Could Happen",30,12,"","","",""
1467,"2026-01-05T19:01:47.990541","Highly Likely",90,16,"","","",""
1467,"2026-01-05T19:01:47.990541","Highly Unlikely",1,7,"","","",""
1467,"2026-01-05T19:01:47.990541","Improbable",5,9,"","","",""
1467,"2026-01-05T19:01:47.990541","Likely",75,19,"","","",""
1467,"2026-01-05T19:01:47.990541","Little Chance",2,10,"","","",""
1467,"2026-01-05T19:01:47.990541","May Happen",20,15,"","","",""
1467,"2026-01-05T19:01:47.990541","Might Happen",30,18,"","","",""
1467,"2026-01-05T19:01:47.990541","Probable",70,14,"","","",""
1467,"2026-01-05T19:01:47.990541","Realistic Possibility",40,4,"","","",""
1467,"2026-01-05T19:01:47.990541","Remote Chance",2,13,"","","",""
1467,"2026-01-05T19:01:47.990541","Unlikely",10,11,"","","",""
1467,"2026-01-05T19:01:47.990541","Very Good Chance",75,17,"","","",""
1467,"2026-01-05T19:01:47.990541","Will Happen",100,1,"","","",""
1470,"2026-01-05T19:02:36.411104","About Even",50,10,"","","",""
1470,"2026-01-05T19:02:36.411104","Almost Certain",95,9,"","","",""
1470,"2026-01-05T19:02:36.411104","Almost No Chance",1,18,"","","",""
1470,"2026-01-05T19:02:36.411104","Better than Even",55,4,"","","",""
1470,"2026-01-05T19:02:36.411104","Chances are Slight",10,13,"","","",""
1470,"2026-01-05T19:02:36.411104","Could Happen",10,3,"","","",""
1470,"2026-01-05T19:02:36.411104","Highly Likely",85,17,"","","",""
1470,"2026-01-05T19:02:36.411104","Highly Unlikely",3,14,"","","",""
1470,"2026-01-05T19:02:36.411104","Improbable",15,12,"","","",""
1470,"2026-01-05T19:02:36.411104","Likely",70,16,"","","",""
1470,"2026-01-05T19:02:36.411104","Little Chance",10,7,"","","",""
1470,"2026-01-05T19:02:36.411104","May Happen",30,5,"","","",""
1470,"2026-01-05T19:02:36.411104","Might Happen",25,6,"","","",""
1470,"2026-01-05T19:02:36.411104","Probable",65,11,"","","",""
1470,"2026-01-05T19:02:36.411104","Realistic Possibility",30,1,"","","",""
1470,"2026-01-05T19:02:36.411104","Remote Chance",1,8,"","","",""
1470,"2026-01-05T19:02:36.411104","Unlikely",16,15,"","","",""
1470,"2026-01-05T19:02:36.411104","Very Good Chance",60,19,"","","",""
1470,"2026-01-05T19:02:36.411104","Will Happen",95,2,"","","",""
1472,"2026-01-05T19:03:09.207469","About Even",50,10,"","","",""
1472,"2026-01-05T19:03:09.207469","Almost Certain",95,18,"","","",""
1472,"2026-01-05T19:03:09.207469","Almost No Chance",5,17,"","","",""
1472,"2026-01-05T19:03:09.207469","Better than Even",55,15,"","","",""
1472,"2026-01-05T19:03:09.207469","Chances are Slight",20,7,"","","",""
1472,"2026-01-05T19:03:09.207469","Could Happen",60,13,"","","",""
1472,"2026-01-05T19:03:09.207469","Highly Likely",80,12,"","","",""
1472,"2026-01-05T19:03:09.207469","Highly Unlikely",5,1,"","","",""
1472,"2026-01-05T19:03:09.207469","Improbable",25,8,"","","",""
1472,"2026-01-05T19:03:09.207469","Likely",60,16,"","","",""
1472,"2026-01-05T19:03:09.207469","Little Chance",20,4,"","","",""
1472,"2026-01-05T19:03:09.207469","May Happen",60,14,"","","",""
1472,"2026-01-05T19:03:09.207469","Might Happen",60,19,"","","",""
1472,"2026-01-05T19:03:09.207469","Probable",65,9,"","","",""
1472,"2026-01-05T19:03:09.207469","Realistic Possibility",60,11,"","","",""
1472,"2026-01-05T19:03:09.207469","Remote Chance",15,3,"","","",""
1472,"2026-01-05T19:03:09.207469","Unlikely",30,5,"","","",""
1472,"2026-01-05T19:03:09.207469","Very Good Chance",80,2,"","","",""
1472,"2026-01-05T19:03:09.207469","Will Happen",100,6,"","","",""
1476,"2026-01-05T19:04:28.512829","About Even",50,5,"","","",""
1476,"2026-01-05T19:04:28.512829","Almost Certain",85,4,"","","",""
1476,"2026-01-05T19:04:28.512829","Almost No Chance",1,10,"","","",""
1476,"2026-01-05T19:04:28.512829","Better than Even",60,17,"","","",""
1476,"2026-01-05T19:04:28.512829","Chances are Slight",10,14,"","","",""
1476,"2026-01-05T19:04:28.512829","Could Happen",30,16,"","","",""
1476,"2026-01-05T19:04:28.512829","Highly Likely",80,12,"","","",""
1476,"2026-01-05T19:04:28.512829","Highly Unlikely",5,15,"","","",""
1476,"2026-01-05T19:04:28.512829","Improbable",20,9,"","","",""
1476,"2026-01-05T19:04:28.512829","Likely",70,18,"","","",""
1476,"2026-01-05T19:04:28.512829","Little Chance",10,8,"","","",""
1476,"2026-01-05T19:04:28.512829","May Happen",30,19,"","","",""
1476,"2026-01-05T19:04:28.512829","Might Happen",30,3,"","","",""
1476,"2026-01-05T19:04:28.512829","Probable",60,6,"","","",""
1476,"2026-01-05T19:04:28.512829","Realistic Possibility",30,11,"","","",""
1476,"2026-01-05T19:04:28.512829","Remote Chance",2,2,"","","",""
1476,"2026-01-05T19:04:28.512829","Unlikely",20,13,"","","",""
1476,"2026-01-05T19:04:28.512829","Very Good Chance",80,7,"","","",""
1476,"2026-01-05T19:04:28.512829","Will Happen",100,1,"","","",""
1479,"2026-01-05T19:06:20.237451","About Even",50,13,"","","",""
1479,"2026-01-05T19:06:20.237451","Almost Certain",90,1,"","","",""
1479,"2026-01-05T19:06:20.237451","Almost No Chance",10,6,"","","",""
1479,"2026-01-05T19:06:20.237451","Better than Even",60,4,"","","",""
1479,"2026-01-05T19:06:20.237451","Chances are Slight",10,16,"","","",""
1479,"2026-01-05T19:06:20.237451","Could Happen",50,18,"","","",""
1479,"2026-01-05T19:06:20.237451","Highly Likely",80,17,"","","",""
1479,"2026-01-05T19:06:20.237451","Highly Unlikely",10,2,"","","",""
1479,"2026-01-05T19:06:20.237451","Improbable",25,5,"","","",""
1479,"2026-01-05T19:06:20.237451","Likely",75,11,"","","",""
1479,"2026-01-05T19:06:20.237451","Little Chance",10,14,"","","",""
1479,"2026-01-05T19:06:20.237451","May Happen",40,8,"","","",""
1479,"2026-01-05T19:06:20.237451","Might Happen",40,9,"","","",""
1479,"2026-01-05T19:06:20.237451","Probable",75,3,"","","",""
1479,"2026-01-05T19:06:20.237451","Realistic Possibility",75,15,"","","",""
1479,"2026-01-05T19:06:20.237451","Remote Chance",5,7,"","","",""
1479,"2026-01-05T19:06:20.237451","Unlikely",25,12,"","","",""
1479,"2026-01-05T19:06:20.237451","Very Good Chance",90,19,"","","",""
1479,"2026-01-05T19:06:20.237451","Will Happen",100,10,"","","",""
1486,"2026-01-05T19:13:42.327475","About Even",50,5,"","","",""
1486,"2026-01-05T19:13:42.327475","Almost Certain",99,1,"","","",""
1486,"2026-01-05T19:13:42.327475","Almost No Chance",5,12,"","","",""
1486,"2026-01-05T19:13:42.327475","Better than Even",66,13,"","","",""
1486,"2026-01-05T19:13:42.327475","Chances are Slight",13,2,"","","",""
1486,"2026-01-05T19:13:42.327475","Could Happen",33,4,"","","",""
1486,"2026-01-05T19:13:42.327475","Highly Likely",85,16,"","","",""
1486,"2026-01-05T19:13:42.327475","Highly Unlikely",7,10,"","","",""
1486,"2026-01-05T19:13:42.327475","Improbable",23,15,"","","",""
1486,"2026-01-05T19:13:42.327475","Likely",75,3,"","","",""
1486,"2026-01-05T19:13:42.327475","Little Chance",18,9,"","","",""
1486,"2026-01-05T19:13:42.327475","May Happen",40,18,"","","",""
1486,"2026-01-05T19:13:42.327475","Might Happen",30,8,"","","",""
1486,"2026-01-05T19:13:42.327475","Probable",60,17,"","","",""
1486,"2026-01-05T19:13:42.327475","Realistic Possibility",70,19,"","","",""
1486,"2026-01-05T19:13:42.327475","Remote Chance",10,7,"","","",""
1486,"2026-01-05T19:13:42.327475","Unlikely",15,11,"","","",""
1486,"2026-01-05T19:13:42.327475","Very Good Chance",89,14,"","","",""
1486,"2026-01-05T19:13:42.327475","Will Happen",97,6,"","","",""
1492,"2026-01-05T19:16:27.368237","About Even",50,4,"","","",""
1492,"2026-01-05T19:16:27.368237","Almost Certain",95,14,"","","",""
1492,"2026-01-05T19:16:27.368237","Almost No Chance",5,17,"","","",""
1492,"2026-01-05T19:16:27.368237","Better than Even",60,12,"","","",""
1492,"2026-01-05T19:16:27.368237","Chances are Slight",10,9,"","","",""
1492,"2026-01-05T19:16:27.368237","Could Happen",50,5,"","","",""
1492,"2026-01-05T19:16:27.368237","Highly Likely",90,2,"","","",""
1492,"2026-01-05T19:16:27.368237","Highly Unlikely",10,1,"","","",""
1492,"2026-01-05T19:16:27.368237","Improbable",25,16,"","","",""
1492,"2026-01-05T19:16:27.368237","Likely",70,6,"","","",""
1492,"2026-01-05T19:16:27.368237","Little Chance",10,11,"","","",""
1492,"2026-01-05T19:16:27.368237","May Happen",50,7,"","","",""
1492,"2026-01-05T19:16:27.368237","Might Happen",50,3,"","","",""
1492,"2026-01-05T19:16:27.368237","Probable",70,8,"","","",""
1492,"2026-01-05T19:16:27.368237","Realistic Possibility",50,18,"","","",""
1492,"2026-01-05T19:16:27.368237","Remote Chance",10,19,"","","",""
1492,"2026-01-05T19:16:27.368237","Unlikely",25,10,"","","",""
1492,"2026-01-05T19:16:27.368237","Very Good Chance",75,13,"","","",""
1492,"2026-01-05T19:16:27.368237","Will Happen",99,15,"","","",""
1493,"2026-01-05T19:16:27.923639","About Even",50,1,"","","",""
1493,"2026-01-05T19:16:27.923639","Almost Certain",95,19,"","","",""
1493,"2026-01-05T19:16:27.923639","Almost No Chance",1,13,"","","",""
1493,"2026-01-05T19:16:27.923639","Better than Even",65,3,"","","",""
1493,"2026-01-05T19:16:27.923639","Chances are Slight",20,8,"","","",""
1493,"2026-01-05T19:16:27.923639","Could Happen",50,17,"","","",""
1493,"2026-01-05T19:16:27.923639","Highly Likely",80,4,"","","",""
1493,"2026-01-05T19:16:27.923639","Highly Unlikely",1,11,"","","",""
1493,"2026-01-05T19:16:27.923639","Improbable",5,18,"","","",""
1493,"2026-01-05T19:16:27.923639","Likely",65,14,"","","",""
1493,"2026-01-05T19:16:27.923639","Little Chance",20,6,"","","",""
1493,"2026-01-05T19:16:27.923639","May Happen",50,10,"","","",""
1493,"2026-01-05T19:16:27.923639","Might Happen",50,2,"","","",""
1493,"2026-01-05T19:16:27.923639","Probable",75,15,"","","",""
1493,"2026-01-05T19:16:27.923639","Realistic Possibility",65,5,"","","",""
1493,"2026-01-05T19:16:27.923639","Remote Chance",1,12,"","","",""
1493,"2026-01-05T19:16:27.923639","Unlikely",10,7,"","","",""
1493,"2026-01-05T19:16:27.923639","Very Good Chance",75,16,"","","",""
1493,"2026-01-05T19:16:27.923639","Will Happen",100,9,"","","",""
1494,"2026-01-05T19:16:50.514719","About Even",50,16,"","","",""
1494,"2026-01-05T19:16:50.514719","Almost Certain",90,4,"","","",""
1494,"2026-01-05T19:16:50.514719","Almost No Chance",2,8,"","","",""
1494,"2026-01-05T19:16:50.514719","Better than Even",51,9,"","","",""
1494,"2026-01-05T19:16:50.514719","Chances are Slight",10,12,"","","",""
1494,"2026-01-05T19:16:50.514719","Could Happen",60,10,"","","",""
1494,"2026-01-05T19:16:50.514719","Highly Likely",80,11,"","","",""
1494,"2026-01-05T19:16:50.514719","Highly Unlikely",1,19,"","","",""
1494,"2026-01-05T19:16:50.514719","Improbable",20,7,"","","",""
1494,"2026-01-05T19:16:50.514719","Likely",70,2,"","","",""
1494,"2026-01-05T19:16:50.514719","Little Chance",10,6,"","","",""
1494,"2026-01-05T19:16:50.514719","May Happen",60,13,"","","",""
1494,"2026-01-05T19:16:50.514719","Might Happen",40,5,"","","",""
1494,"2026-01-05T19:16:50.514719","Probable",65,17,"","","",""
1494,"2026-01-05T19:16:50.514719","Realistic Possibility",55,18,"","","",""
1494,"2026-01-05T19:16:50.514719","Remote Chance",5,3,"","","",""
1494,"2026-01-05T19:16:50.514719","Unlikely",20,1,"","","",""
1494,"2026-01-05T19:16:50.514719","Very Good Chance",80,15,"","","",""
1494,"2026-01-05T19:16:50.514719","Will Happen",70,14,"","","",""
1495,"2026-01-05T19:17:13.644053","About Even",50,3,"","","",""
1495,"2026-01-05T19:17:13.644053","Almost Certain",99,16,"","","",""
1495,"2026-01-05T19:17:13.644053","Almost No Chance",2,13,"","","",""
1495,"2026-01-05T19:17:13.644053","Better than Even",55,17,"","","",""
1495,"2026-01-05T19:17:13.644053","Chances are Slight",7,9,"","","",""
1495,"2026-01-05T19:17:13.644053","Could Happen",55,5,"","","",""
1495,"2026-01-05T19:17:13.644053","Highly Likely",95,6,"","","",""
1495,"2026-01-05T19:17:13.644053","Highly Unlikely",5,4,"","","",""
1495,"2026-01-05T19:17:13.644053","Improbable",20,12,"","","",""
1495,"2026-01-05T19:17:13.644053","Likely",70,15,"","","",""
1495,"2026-01-05T19:17:13.644053","Little Chance",10,18,"","","",""
1495,"2026-01-05T19:17:13.644053","May Happen",55,2,"","","",""
1495,"2026-01-05T19:17:13.644053","Might Happen",50,19,"","","",""
1495,"2026-01-05T19:17:13.644053","Probable",80,11,"","","",""
1495,"2026-01-05T19:17:13.644053","Realistic Possibility",60,14,"","","",""
1495,"2026-01-05T19:17:13.644053","Remote Chance",3,8,"","","",""
1495,"2026-01-05T19:17:13.644053","Unlikely",10,7,"","","",""
1495,"2026-01-05T19:17:13.644053","Very Good Chance",75,1,"","","",""
1495,"2026-01-05T19:17:13.644053","Will Happen",100,10,"","","",""
1498,"2026-01-05T19:18:21.931943","About Even",50,19,"","","",""
1498,"2026-01-05T19:18:21.931943","Almost Certain",95,16,"","","",""
1498,"2026-01-05T19:18:21.931943","Almost No Chance",2,6,"","","",""
1498,"2026-01-05T19:18:21.931943","Better than Even",55,11,"","","",""
1498,"2026-01-05T19:18:21.931943","Chances are Slight",5,12,"","","",""
1498,"2026-01-05T19:18:21.931943","Could Happen",50,7,"","","",""
1498,"2026-01-05T19:18:21.931943","Highly Likely",85,13,"","","",""
1498,"2026-01-05T19:18:21.931943","Highly Unlikely",5,4,"","","",""
1498,"2026-01-05T19:18:21.931943","Improbable",10,2,"","","",""
1498,"2026-01-05T19:18:21.931943","Likely",60,14,"","","",""
1498,"2026-01-05T19:18:21.931943","Little Chance",5,9,"","","",""
1498,"2026-01-05T19:18:21.931943","May Happen",50,8,"","","",""
1498,"2026-01-05T19:18:21.931943","Might Happen",20,1,"","","",""
1498,"2026-01-05T19:18:21.931943","Probable",55,5,"","","",""
1498,"2026-01-05T19:18:21.931943","Realistic Possibility",45,18,"","","",""
1498,"2026-01-05T19:18:21.931943","Remote Chance",2,10,"","","",""
1498,"2026-01-05T19:18:21.931943","Unlikely",33,15,"","","",""
1498,"2026-01-05T19:18:21.931943","Very Good Chance",66,17,"","","",""
1498,"2026-01-05T19:18:21.931943","Will Happen",90,3,"","","",""
1500,"2026-01-05T19:18:37.436000","About Even",50,5,"","","",""
1500,"2026-01-05T19:18:37.436000","Almost Certain",95,1,"","","",""
1500,"2026-01-05T19:18:37.436000","Almost No Chance",5,12,"","","",""
1500,"2026-01-05T19:18:37.436000","Better than Even",55,13,"","","",""
1500,"2026-01-05T19:18:37.436000","Chances are Slight",5,2,"","","",""
1500,"2026-01-05T19:18:37.436000","Could Happen",60,4,"","","",""
1500,"2026-01-05T19:18:37.436000","Highly Likely",90,16,"","","",""
1500,"2026-01-05T19:18:37.436000","Highly Unlikely",5,10,"","","",""
1500,"2026-01-05T19:18:37.436000","Improbable",5,15,"","","",""
1500,"2026-01-05T19:18:37.436000","Likely",75,3,"","","",""
1500,"2026-01-05T19:18:37.436000","Little Chance",5,9,"","","",""
1500,"2026-01-05T19:18:37.436000","May Happen",50,18,"","","",""
1500,"2026-01-05T19:18:37.436000","Might Happen",40,8,"","","",""
1500,"2026-01-05T19:18:37.436000","Probable",50,17,"","","",""
1500,"2026-01-05T19:18:37.436000","Realistic Possibility",55,19,"","","",""
1500,"2026-01-05T19:18:37.436000","Remote Chance",10,7,"","","",""
1500,"2026-01-05T19:18:37.436000","Unlikely",15,11,"","","",""
1500,"2026-01-05T19:18:37.436000","Very Good Chance",75,14,"","","",""
1500,"2026-01-05T19:18:37.436000","Will Happen",80,6,"","","",""
1502,"2026-01-05T19:19:28.747557","About Even",50,13,"","","",""
1502,"2026-01-05T19:19:28.747557","Almost Certain",95,8,"","","",""
1502,"2026-01-05T19:19:28.747557","Almost No Chance",1,16,"","","",""
1502,"2026-01-05T19:19:28.747557","Better than Even",55,14,"","","",""
1502,"2026-01-05T19:19:28.747557","Chances are Slight",13,11,"","","",""
1502,"2026-01-05T19:19:28.747557","Could Happen",20,10,"","","",""
1502,"2026-01-05T19:19:28.747557","Highly Likely",95,17,"","","",""
1502,"2026-01-05T19:19:28.747557","Highly Unlikely",10,3,"","","",""
1502,"2026-01-05T19:19:28.747557","Improbable",6,19,"","","",""
1502,"2026-01-05T19:19:28.747557","Likely",54,6,"","","",""
1502,"2026-01-05T19:19:28.747557","Little Chance",0,12,"","","",""
1502,"2026-01-05T19:19:28.747557","May Happen",24,1,"","","",""
1502,"2026-01-05T19:19:28.747557","Might Happen",20,4,"","","",""
1502,"2026-01-05T19:19:28.747557","Probable",75,15,"","","",""
1502,"2026-01-05T19:19:28.747557","Realistic Possibility",60,9,"","","",""
1502,"2026-01-05T19:19:28.747557","Remote Chance",2,18,"","","",""
1502,"2026-01-05T19:19:28.747557","Unlikely",30,5,"","","",""
1502,"2026-01-05T19:19:28.747557","Very Good Chance",90,2,"","","",""
1502,"2026-01-05T19:19:28.747557","Will Happen",100,7,"","","",""
1504,"2026-01-05T19:19:44.695838","About Even",50,11,"","","",""
1504,"2026-01-05T19:19:44.695838","Almost Certain",95,17,"","","",""
1504,"2026-01-05T19:19:44.695838","Almost No Chance",1,7,"","","",""
1504,"2026-01-05T19:19:44.695838","Better than Even",60,10,"","","",""
1504,"2026-01-05T19:19:44.695838","Chances are Slight",10,15,"","","",""
1504,"2026-01-05T19:19:44.695838","Could Happen",50,18,"","","",""
1504,"2026-01-05T19:19:44.695838","Highly Likely",80,6,"","","",""
1504,"2026-01-05T19:19:44.695838","Highly Unlikely",5,1,"","","",""
1504,"2026-01-05T19:19:44.695838","Improbable",10,2,"","","",""
1504,"2026-01-05T19:19:44.695838","Likely",75,19,"","","",""
1504,"2026-01-05T19:19:44.695838","Little Chance",25,3,"","","",""
1504,"2026-01-05T19:19:44.695838","May Happen",40,16,"","","",""
1504,"2026-01-05T19:19:44.695838","Might Happen",60,9,"","","",""
1504,"2026-01-05T19:19:44.695838","Probable",75,14,"","","",""
1504,"2026-01-05T19:19:44.695838","Realistic Possibility",75,8,"","","",""
1504,"2026-01-05T19:19:44.695838","Remote Chance",5,5,"","","",""
1504,"2026-01-05T19:19:44.695838","Unlikely",10,13,"","","",""
1504,"2026-01-05T19:19:44.695838","Very Good Chance",90,12,"","","",""
1504,"2026-01-05T19:19:44.695838","Will Happen",100,4,"","","",""
1505,"2026-01-05T19:19:57.515144","About Even",50,11,"","","",""
1505,"2026-01-05T19:19:57.515144","Almost Certain",90,17,"","","",""
1505,"2026-01-05T19:19:57.515144","Almost No Chance",1,7,"","","",""
1505,"2026-01-05T19:19:57.515144","Better than Even",70,10,"","","",""
1505,"2026-01-05T19:19:57.515144","Chances are Slight",5,15,"","","",""
1505,"2026-01-05T19:19:57.515144","Could Happen",60,18,"","","",""
1505,"2026-01-05T19:19:57.515144","Highly Likely",90,6,"","","",""
1505,"2026-01-05T19:19:57.515144","Highly Unlikely",7,1,"","","",""
1505,"2026-01-05T19:19:57.515144","Improbable",5,2,"","","",""
1505,"2026-01-05T19:19:57.515144","Likely",85,19,"","","",""
1505,"2026-01-05T19:19:57.515144","Little Chance",2,3,"","","",""
1505,"2026-01-05T19:19:57.515144","May Happen",50,16,"","","",""
1505,"2026-01-05T19:19:57.515144","Might Happen",60,9,"","","",""
1505,"2026-01-05T19:19:57.515144","Probable",90,14,"","","",""
